context,label
"<m150-0041東京都渋谷区神南1-7-5渋谷公園通りＪＮビル1F電話番号03-5458-2610営業時間07:00～22:00定休日不定休アクセス電車渋谷駅／A7口（ＪＲ東日本、東急電鉄、東京地下鉄（メト
<営業時間は?",07:00～22:00
"<&amp;PayRe＆Goリーアンドゴー／借りるカップ※台風、その他災害等により、予告なく臨時休業や営業時間を変更をさせて頂くことがありますが、あらかじめご了承下さい。※在庫・販売状況について、お電話でのお問
<営業時間は?",
"<ー&amp;マグカップグッズコーヒー器具Home店舗検索滋賀県草津市草津国道１号店草津国道１号店臨時営業時間のお知らせ2023年12月31日～2024年1月1日営業時間：08:00～22:00草津国道１号店地
<営業時間は?",
"<.200&nbsp;m525-0034滋賀県草津市草津1-20-20電話番号077-569-5633営業時間08:00～23:00定休日不定休アクセス電車草津（滋賀県）駅／東口（ＪＲ西日本）徒歩18分南草津駅
<営業時間は?",08:00～23:00
"<合がございます。お車でも便利なドライブスルー店舗です。※台風、その他災害等により、予告なく臨時休業や営業時間を変更をさせて頂くことがありますが、あらかじめご了承下さい。※在庫・販売状況について、お電話でのお問
<営業時間は?",
"<さいたま市大宮区さいたま新都心コクーンシティコクーン1店さいたま新都心コクーンシティコクーン1店臨時営業時間のお知らせ2023年12月31日営業時間：07:00～19:002024年1月1日営業時間：10:0
<営業時間は?",
"<0-0843埼玉県さいたま市大宮区吉敷町4-267-2コクーンシティ電話番号048-711-5991営業時間07:00～22:30定休日不定休アクセス電車さいたま新都心駅／東口（ＪＲ東日本）徒歩3分北与野駅／
<営業時間は?",07:00～22:30
"<リバリーサービスMobileOrder&amp;Pay※台風、その他災害等により、予告なく臨時休業や営業時間を変更をさせて頂くことがありますが、あらかじめご了承下さい。※在庫・販売状況について、お電話でのお問
<営業時間は?",
"<ッズコーヒー器具Home店舗検索広島県安芸郡イオンモール広島府中1階店イオンモール広島府中1階店臨時営業時間のお知らせ2023年12月31日営業時間：10:00～20:002024年1月1日営業時間：09:0
<営業時間は?",
"<100&nbsp;m735-0021広島県安芸郡府中町大須2-1-1電話番号082-561-0040営業時間10:00～21:00定休日不定休アクセス電車天神川駅／東口（ＪＲ西日本）徒歩10分矢賀駅（ＪＲ西日
<営業時間は?",10:00～21:00
"<リバリーサービスMobileOrder&amp;Pay※台風、その他災害等により、予告なく臨時休業や営業時間を変更をさせて頂くことがありますが、あらかじめご了承下さい。※在庫・販売状況について、お電話でのお問
<営業時間は?",
"<ティータンブラー&amp;マグカップグッズコーヒー器具Home店舗検索東京都世田谷区用賀店用賀店臨時営業時間のお知らせ2023年12月31日営業時間：06:30～22:002024年1月1日営業時間：07:0
<営業時間は?",
"<100&nbsp;m158-0095東京都世田谷区瀬田5-39-22電話番号03-5491-4086営業時間06:30～22:30定休日不定休アクセス電車用賀駅／南口（東急電鉄）徒歩13分二子玉川駅／西口（東
<営業時間は?",06:30～22:30
"<合がございます。お車でも便利なドライブスルー店舗です。※台風、その他災害等により、予告なく臨時休業や営業時間を変更をさせて頂くことがありますが、あらかじめご了承下さい。※在庫・販売状況について、お電話でのお問
<営業時間は?",
"<ッズコーヒー器具Home店舗検索宮城県仙台市宮城野区TSUTAYA東仙台店TSUTAYA東仙台店臨時営業時間のお知らせ2023年12月31日営業時間：09:00～19:002024年1月1日営業時間：10:0
<営業時間は?",
"<県仙台市宮城野区東仙台4-14-1TSUTAYAヤマト屋書店東仙台店電話番号022-297-2022営業時間09:00～22:00定休日不定休アクセス電車陸前原ノ町駅（ＪＲ東日本）徒歩19分東仙台駅（ＪＲ東日
<営業時間は?",09:00～22:00
"<が併設され、本を読みながらコーヒーが楽しめる店舗です。※台風、その他災害等により、予告なく臨時休業や営業時間を変更をさせて頂くことがありますが、あらかじめご了承下さい。※在庫・販売状況について、お電話でのお問
<営業時間は?",
"<D.200&nbsp;m426-0041静岡県藤枝市高柳1-8-42電話番号054-631-7164営業時間08:00～22:00定休日不定休アクセス電車藤枝駅／南口（ＪＲ東海）徒歩18分西焼津駅／南口（ＪＲ
<営業時間は?",08:00～22:00
"<合がございます。お車でも便利なドライブスルー店舗です。※台風、その他災害等により、予告なく臨時休業や営業時間を変更をさせて頂くことがありますが、あらかじめご了承下さい。※在庫・販売状況について、お電話でのお問
<営業時間は?",
"<都千代田区丸の内1-9-1東京駅構内南部高架下JR-PLUS東京支店電話番号03-5293-8175営業時間06:30～21:30定休日不定休アクセス電車東京駅／八重洲南口（ＪＲ東日本、ＪＲ東海、東京地下鉄（
<営業時間は?",06:30～21:30
"<p;Pay旅のお供に。新幹線停車駅の駅ビルの店舗です。※台風、その他災害等により、予告なく臨時休業や営業時間を変更をさせて頂くことがありますが、あらかじめご了承下さい。※在庫・販売状況について、お電話でのお問
<営業時間は?",
"<Home店舗検索東京都三鷹市アトレヴィ三鷹店アトレヴィ三鷹店臨時休業のお知らせ2024年1月1日臨時営業時間のお知らせ2023年12月29日～2023年12月31日営業時間：10:00～19:002024年1
<営業時間は?",
"<.100&nbsp;m181-0013東京都三鷹市下連雀3-46-4電話番号0422-45-6271営業時間06:30～22:30定休日不定休アクセス電車三鷹駅／南口（ＪＲ東日本）徒歩3分武蔵境駅／北口（ＪＲ
<営業時間は?",06:30～22:30
"<リバリーサービスMobileOrder&amp;Pay※台風、その他災害等により、予告なく臨時休業や営業時間を変更をさせて頂くことがありますが、あらかじめご了承下さい。※在庫・販売状況について、お電話でのお問
<営業時間は?",
"<トリウムガーデン店LUCUA11002階アトリウムガーデン店臨時休業のお知らせ2024年1月1日臨時営業時間のお知らせ2023年12月31日営業時間：07:00～18:002024年1月2日営業時間：10:0
<営業時間は?",
"<.100&nbsp;m530-8558大阪府大阪市北区梅田3-1-3電話番号06-6151-1523営業時間07:00～22:00定休日不定休アクセス電車大阪駅／中央北口（ＪＲ西日本）徒歩3分大阪梅田（阪神線
<営業時間は?",07:00～22:00
"<ださい。サービスMobileOrder&amp;Pay※台風、その他災害等により、予告なく臨時休業や営業時間を変更をさせて頂くことがありますが、あらかじめご了承下さい。※在庫・販売状況について、お電話でのお問
<営業時間は?",
"<具Home店舗検索福岡県久留米市西鉄久留米駅店西鉄久留米駅店臨時休業のお知らせ2024年1月1日臨時営業時間のお知らせ2023年12月31日営業時間：07:00～18:002024年1月2日営業時間：09:0
<営業時間は?",
"<30-0032福岡県久留米市東町上天神田316-2エマックス・クルメ電話番号0942-36-5061営業時間07:00～22:00定休日不定休アクセス電車西鉄久留米駅／東口（西日本鉄道）徒歩2分花畑駅／東口（
<営業時間は?",07:00～22:00
"<リバリーサービスMobileOrder&amp;Pay※台風、その他災害等により、予告なく臨時休業や営業時間を変更をさせて頂くことがありますが、あらかじめご了承下さい。※在庫・販売状況について、お電話でのお問
<営業時間は?",
"<ビジネスパーク店横浜ビジネスパーク店臨時休業のお知らせ2023年12月31日～2024年1月2日臨時営業時間のお知らせ2024年1月3日営業時間：10:00～19:00横浜ビジネスパーク店地図©ZENRINC
<営業時間は?",
"<5神奈川県横浜市保土ケ谷区神戸町134横浜ビジネスパーク/プレッツォ電話番号045-348-2260営業時間月～金：07:00～21:00土日祝：08:00～21:00定休日不定休アクセス電車天王町駅／東口南
<営業時間は?",月～金：07:00～21:00土日祝：08:00～21:00
"<リバリーサービスMobileOrder&amp;Pay※台風、その他災害等により、予告なく臨時休業や営業時間を変更をさせて頂くことがありますが、あらかじめご了承下さい。※在庫・販売状況について、お電話でのお問
<営業時間は?",
"<HI店TSUTAYABOOKSTOREMARUNOUCHI店臨時休業のお知らせ2024年1月1日臨時営業時間のお知らせ2023年12月31日営業時間：08:00～21:00TSUTAYABOOKSTOREMA
<営業時間は?",
"<;m100-6390東京都千代田区丸の内2-4-1丸の内ビルディング電話番号03-6206-3775営業時間08:00～22:00定休日不定休アクセス電車東京駅／丸ビル前エレベータ口（ＪＲ東日本、ＪＲ東海、東
<営業時間は?",08:00～22:00
"<&amp;PayRe＆Goリーアンドゴー／借りるカップ※台風、その他災害等により、予告なく臨時休業や営業時間を変更をさせて頂くことがありますが、あらかじめご了承下さい。※在庫・販売状況について、お電話でのお問
<営業時間は?",
"<ブラー&amp;マグカップグッズコーヒー器具Home店舗検索北海道江別市江別蔦屋書店江別蔦屋書店臨時営業時間のお知らせ2023年12月18日～2023年12月30日営業時間：09:00～21:002023年1
<営業時間は?",
